age,income,loan_amount,loan_term,credit_history_length,num_credit_accounts,late_payments,num_defaults,total_debt,employment_length,home_ownership,education_level,marital_status,dependents,has_credit_card,credit_card_utilization,annual_interest_rate,prior_loan_defaults,credit_risk
50.0,57957.456568908485,8826.031705799947,60,29.0,11.0,2.0,0.0,4315.767023882281,13.0,Own,Bachelor,Married,2.0,1.0,0.12036541132452466,14.552906049968755,0.0,Good
40.0,20726.300172528125,4914.192440454005,84,25.0,11.0,0.0,0.0,576.4389604033788,22.0,Mortgage,Bachelor,Single,0.0,1.0,0.2161039258381565,2.6250759370206254,1.0,Good
53.0,31342.94212671329,4357.506839990624,48,19.0,19.0,1.0,0.0,2049.6745718514194,3.0,Rent,Bachelor,Married,0.0,1.0,0.2831392307948424,8.685439811790722,0.0,Bad
22.0,66722.512457269,19526.91770858205,24,16.0,4.0,0.0,0.0,3652.1792259253893,4.0,Rent,Bachelor,Married,1.0,1.0,0.3238753992885109,10.862491840495455,0.0,Good
39.0,131557.37829015745,9290.683344903377,60,9.0,3.0,1.0,0.0,7669.155700058277,21.0,Rent,Bachelor,Married,4.0,1.0,0.23109903223556363,3.6370245368988736,0.0,Good
52.0,23802.329854798223,5071.296243365261,36,15.0,7.0,1.0,0.0,11530.238739297663,34.0,Rent,Associate,Married,3.0,1.0,0.23813305941332275,6.713579581475311,0.0,Good
55.0,49141.30877320106,15372.363353580049,24,21.0,14.0,0.0,0.0,9094.9717319047,37.0,Mortgage,Bachelor,Married,0.0,1.0,0.14509534085257805,11.208726930237583,0.0,Good
65.0,54668.68855578554,12418.792280778247,36,8.0,7.0,0.0,0.0,3814.36028295469,35.0,Own,Bachelor,Single,4.0,1.0,0.18716695606865946,7.26401230965987,0.0,Good
44.0,23063.1829576346,11204.70554230562,36,27.0,12.0,0.0,0.0,6662.6956040347495,4.0,Own,Master,Married,0.0,1.0,0.25767420062341373,10.031829968490309,0.0,Good
74.0,30786.979961768797,5046.087466040256,36,15.0,11.0,0.0,0.0,8317.262464501951,13.0,Mortgage,Master,Married,1.0,1.0,0.14411718645945795,3.111925480228163,0.0,Good
47.0,44077.76265202878,4873.132207895877,36,29.0,3.0,1.0,0.0,6937.736752432122,23.0,Rent,Associate,Divorced,0.0,1.0,0.09189976318440676,8.58660380722423,0.0,Good
48.0,23455.301437348426,34078.20655601935,60,10.0,5.0,4.0,2.0,12254.4491650728,11.0,Rent,High School,Married,1.0,0.0,0.34185281867217915,18.291459199102043,1.0,Good
46.0,34770.74985880859,10177.687799122754,12,12.0,13.0,0.0,0.0,8610.343297031137,26.0,Mortgage,Bachelor,Married,1.0,1.0,0.16755445999095187,9.270167706732202,0.0,Good
65.0,68223.9713310548,10302.870611885675,12,27.0,8.0,2.0,1.0,14694.785949745828,36.0,Mortgage,Associate,Single,0.0,1.0,0.22376282746491927,13.469164745771538,0.0,Good
36.0,139495.57856814732,6390.469547627874,36,22.0,7.0,0.0,0.0,3990.7630345731272,18.0,Rent,Bachelor,Married,0.0,1.0,0.18425153628817312,5.497114548685147,0.0,Good
40.0,35369.16795584647,8669.042612362653,24,16.0,18.0,0.0,0.0,5187.623702120786,22.0,Mortgage,Bachelor,Married,1.0,1.0,0.02653248792449004,3.5815933496276497,0.0,Good
66.0,21327.692663919373,17251.59050947586,48,5.0,18.0,1.0,0.0,15373.063309316898,34.0,Mortgage,Associate,Married,2.0,1.0,0.23998407649383655,14.667129499286299,0.0,Good
32.0,25777.253596476985,13847.775154724177,36,12.0,9.0,0.0,0.0,15279.819870794776,5.0,Rent,Bachelor,Single,3.0,1.0,0.05187479039486905,11.37831653626675,0.0,Good
48.0,80363.81254086837,7040.455229728542,60,7.0,9.0,0.0,0.0,6848.6581974486335,6.0,Rent,Bachelor,Married,2.0,1.0,0.3921031163483742,6.4486579320798505,0.0,Good
37.0,30458.724876816443,4512.947690703692,60,18.0,17.0,2.0,0.0,25202.40195484005,19.0,Mortgage,Master,Single,0.0,1.0,0.06653169421081394,7.120484720376986,0.0,Good
21.0,15000.0,19502.687225291138,60,3.0,4.0,3.0,3.0,78429.28418559325,3.0,Rent,High School,Married,1.0,1.0,0.5116885988023994,10.559993049928742,0.0,Bad
25.0,61184.27330296969,11845.734011608218,36,12.0,18.0,0.0,0.0,8137.252716462112,7.0,Mortgage,Bachelor,Divorced,2.0,1.0,0.11503276316695335,3.2172267666749783,0.0,Good
43.0,21837.42655246687,14164.329410047028,60,10.0,9.0,5.0,3.0,53451.14588149939,8.0,Rent,Master,Widowed,1.0,0.0,0.5768836571454664,13.826872735783901,1.0,Good
64.0,39638.27438764409,3952.2972679270742,24,25.0,3.0,0.0,0.0,13962.78940549678,29.0,Rent,Bachelor,Married,2.0,1.0,0.32253858644820604,10.529401699393972,0.0,Good
74.0,67597.64106455463,20421.275743708968,24,11.0,12.0,0.0,0.0,2547.2125256068093,3.0,Mortgage,Associate,Married,0.0,0.0,0.5101950148885753,10.34210988104853,0.0,Good
22.0,38454.5760432338,11441.098994123642,60,19.0,7.0,0.0,0.0,1634.311785958061,4.0,Mortgage,Master,Married,3.0,1.0,0.11474580664232943,6.7623032971895976,0.0,Good
41.0,17347.65803133829,9374.323813363235,36,5.0,2.0,7.0,3.0,26586.538222366053,13.0,Rent,High School,Divorced,2.0,0.0,0.6394691639962096,26.423000707383817,1.0,Bad
58.0,31327.379539924634,14253.073266907373,72,22.0,12.0,0.0,0.0,2937.543462401784,24.0,Mortgage,Bachelor,Married,0.0,1.0,0.15307147045461908,10.929547320238914,0.0,Good
55.0,56762.85801492853,26136.162720520224,12,6.0,13.0,1.0,0.0,11875.715532088594,7.0,Own,Master,Married,0.0,1.0,0.2598563668431831,14.031112842152144,0.0,Bad
49.0,102366.5343650755,24092.571501314083,48,23.0,9.0,1.0,0.0,48660.8530462806,7.0,Mortgage,Master,Married,3.0,1.0,0.07271609343602567,5.379546870486218,0.0,Good
63.0,32697.04116873117,34152.67715312545,48,7.0,3.0,3.0,0.0,12691.570329683382,0.0,Mortgage,Associate,Single,3.0,1.0,0.7683464679604651,21.485521591237966,0.0,Bad
29.0,29717.04477400195,11775.974162906541,72,1.0,4.0,3.0,1.0,17278.082198120075,8.0,Mortgage,High School,Single,1.0,1.0,0.44915920050920494,17.412345634103623,1.0,Bad
52.0,66515.2716973445,14419.966428871488,24,9.0,4.0,0.0,0.0,9940.610150312468,24.0,Own,High School,Single,0.0,1.0,0.21211989640562448,7.9884166642961665,0.0,Good
66.0,53194.79755846639,3621.9131279919225,36,6.0,9.0,4.0,0.0,8750.698084757596,26.0,Own,Master,Single,1.0,1.0,0.31731829448498683,3.1137516520703707,0.0,Bad
24.0,22058.49529105002,54884.519085715125,60,10.0,9.0,5.0,3.0,48040.87200399465,6.0,Mortgage,Bachelor,Divorced,2.0,1.0,0.73514237850321,13.613518347848624,1.0,Bad
63.0,52918.95962728001,4086.9766751200373,24,27.0,12.0,2.0,0.0,16116.87500320776,6.0,Own,High School,Single,0.0,1.0,0.4241161577572108,5.789613294464228,0.0,Good
63.0,23148.903802412653,9909.048459892623,12,7.0,12.0,0.0,0.0,3828.4181141647146,6.0,Mortgage,Bachelor,Married,0.0,1.0,0.23897015027140606,4.174744247492104,0.0,Good
49.0,15683.111900138974,24180.002861673987,36,1.0,7.0,4.0,3.0,12351.343656469127,13.0,Rent,Associate,Married,0.0,1.0,0.6448549518469849,20.099265493327756,1.0,Bad
41.0,26668.01378373135,8827.690827165248,60,10.0,2.0,1.0,2.0,17006.746496594948,5.0,Mortgage,Associate,Divorced,4.0,1.0,0.6889202208574559,25.34178065335862,0.0,Bad
43.0,50704.27634057212,40171.881705407846,36,29.0,9.0,0.0,0.0,10574.752511643925,25.0,Rent,Master,Single,0.0,1.0,0.1719354263155149,5.851593888533219,0.0,Good
43.0,17994.230380469824,89864.95063176675,60,5.0,9.0,6.0,2.0,17953.362852126946,12.0,Other,Associate,Married,2.0,1.0,0.5208498142239644,11.315158294560906,0.0,Bad
66.0,250000.0,7157.153449470336,48,16.0,3.0,0.0,0.0,2110.566409619877,5.0,Mortgage,Bachelor,Married,0.0,1.0,0.2249662875735957,3.321630161252692,0.0,Good
70.0,59024.153307664565,3276.2005620426207,24,12.0,3.0,1.0,0.0,2143.9159058403816,35.0,Mortgage,PhD,Married,3.0,1.0,0.3248771852211537,13.088711048073424,0.0,Good
48.0,53553.84737578777,1114.1257740054082,48,11.0,17.0,0.0,0.0,3194.7420686658197,30.0,Own,Master,Divorced,1.0,0.0,0.20588810045106812,5.655088984124533,0.0,Good
28.0,78707.00193820149,8381.833893699728,36,25.0,6.0,0.0,0.0,5285.5287164964075,9.0,Mortgage,Bachelor,Married,3.0,1.0,0.15010422305610338,9.437058950407913,0.0,Good
43.0,22799.66129920372,24180.901335758095,60,9.0,1.0,5.0,4.0,15938.938560550483,2.0,Own,Bachelor,Married,4.0,0.0,0.5699450815035443,25.490170446477755,1.0,Bad
59.0,16494.483404705363,9953.332107417998,48,7.0,6.0,6.0,1.0,53635.844511371055,14.0,Rent,High School,Divorced,3.0,0.0,0.482704493085289,24.255943242129625,0.0,Bad
46.0,15000.0,30491.41251626089,60,4.0,3.0,6.0,2.0,52808.733236183754,11.0,Mortgage,Associate,Married,1.0,1.0,0.5781076661076722,23.78633308444124,1.0,Bad
23.0,43942.225511286306,9443.939256987962,48,26.0,5.0,0.0,0.0,7398.2556316845075,5.0,Mortgage,Associate,Married,1.0,1.0,0.3079142660048095,2.8145163129842588,0.0,Good
47.0,41482.51125463423,11144.838609112687,48,14.0,13.0,0.0,0.0,7821.414975804908,28.0,Other,Bachelor,Married,1.0,1.0,0.20371923416826596,7.01356586102016,1.0,Good
55.0,30350.00372662842,6672.743975515493,12,18.0,11.0,0.0,0.0,9455.805635509712,34.0,Rent,Master,Married,0.0,1.0,0.1412812777245366,5.431851239165482,0.0,Good
67.0,91571.81307393253,6147.4516892505,60,8.0,13.0,1.0,0.0,6957.209639492131,7.0,Mortgage,PhD,Single,4.0,1.0,0.19650799205320532,6.269167912024579,0.0,Good
40.0,31447.417562007904,20780.010178001383,36,10.0,5.0,0.0,0.0,7618.931198299341,6.0,Own,High School,Divorced,1.0,1.0,0.16637410519851673,13.620530691445836,0.0,Good
22.0,30644.477806992913,3873.8231927992283,60,21.0,5.0,0.0,0.0,7473.055752721375,4.0,Mortgage,Associate,Married,3.0,1.0,0.029125792379896116,5.5364283137416175,0.0,Good
24.0,31704.024286892713,2166.541384505462,12,18.0,14.0,0.0,0.0,4593.586406004927,6.0,Mortgage,Bachelor,Married,0.0,1.0,0.13749505216569896,5.55714861026814,0.0,Bad
25.0,54805.48792451712,21456.623909407408,36,18.0,14.0,0.0,0.0,5719.765486673916,7.0,Own,Bachelor,Married,1.0,1.0,0.293768602817623,10.913615842881601,0.0,Good
39.0,33475.60618224866,12721.799464657,60,8.0,3.0,1.0,0.0,10649.100402820124,20.0,Rent,Associate,Married,0.0,1.0,0.409824065070703,13.797757922239548,1.0,Good
51.0,76581.05002419717,10185.447138541218,48,20.0,7.0,0.0,0.0,1550.1526849397328,28.0,Mortgage,Bachelor,Married,0.0,1.0,0.15404224685745446,13.439106039030996,0.0,Good
29.0,68415.3867247752,19567.72599572308,24,5.0,18.0,0.0,0.0,3244.4554420617305,11.0,Mortgage,Associate,Married,2.0,1.0,0.0882340239087147,12.63826551729198,0.0,Good
46.0,73541.25085809245,13889.515362451266,24,8.0,4.0,0.0,0.0,6172.045023586772,25.0,Own,Associate,Married,0.0,1.0,0.2857705215802833,13.920980049883559,0.0,Bad
27.0,84365.23259310164,6150.81565660784,72,18.0,16.0,0.0,0.0,10784.134477648588,3.0,Rent,Master,Married,0.0,0.0,0.05276225837397497,8.710182779336733,0.0,Good
66.0,80104.67479859425,6672.1113477974,48,11.0,11.0,0.0,0.0,8462.76477022301,8.0,Mortgage,Bachelor,Married,2.0,1.0,0.32969114137579686,13.35521811662498,0.0,Good
27.0,79568.41959826814,12203.77981403193,60,23.0,4.0,0.0,0.0,10986.036990010361,9.0,Own,Bachelor,Married,0.0,1.0,0.1805771035380586,14.184844074999235,0.0,Good
72.0,67754.30519407403,9236.926939068768,36,22.0,10.0,0.0,0.0,18025.416497239232,16.0,Mortgage,Bachelor,Divorced,2.0,1.0,0.331842520845237,2.870709477120184,0.0,Good
59.0,15379.91982520198,13869.35342166471,36,10.0,5.0,3.0,2.0,16871.682660899503,2.0,Rent,High School,Single,0.0,1.0,0.6854373971561228,10.877514065658941,1.0,Bad
68.0,67273.27694315733,8660.900889604474,36,13.0,7.0,0.0,0.0,3611.9596038937243,35.0,Mortgage,Associate,Single,0.0,1.0,0.14816861825079383,2.920734363450245,0.0,Good
23.0,20000.0,23398.53138750658,36,12.0,16.0,1.0,1.0,4242.9406288484415,5.0,Own,High School,Married,0.0,1.0,0.13156551135499106,12.689632286407118,0.0,Good
69.0,75544.29251168703,26920.013799058874,48,21.0,10.0,0.0,1.0,1505.966611666098,36.0,Own,PhD,Married,2.0,1.0,0.18320035024241818,5.807317242150378,0.0,Good
26.0,15000.0,12785.494912816177,72,8.0,7.0,6.0,1.0,20011.1000329036,8.0,Rent,High School,Married,1.0,1.0,0.7491508734223522,19.475295962848833,1.0,Bad
22.0,44932.86182037715,15553.119295388751,36,27.0,3.0,0.0,0.0,6466.732797464036,4.0,Mortgage,High School,Divorced,0.0,1.0,0.02553569942017364,13.681470658733996,0.0,Good
47.0,76741.63507448764,30051.500340222574,24,8.0,9.0,0.0,1.0,21139.035703185684,29.0,Other,Master,Single,1.0,1.0,0.17519078034767785,3.221768766292997,0.0,Bad
63.0,25957.7832245355,17269.30289426072,60,7.0,9.0,1.0,3.0,26279.552573844874,11.0,Rent,Associate,Married,2.0,1.0,0.6176399055738755,13.502429637421319,1.0,Bad
59.0,20000.0,5310.497567159655,36,28.0,9.0,0.0,0.0,1667.173952805046,36.0,Rent,Master,Single,2.0,1.0,0.1223808008765527,6.569389674988697,0.0,Good
47.0,121514.48354592289,12235.970526733347,24,5.0,8.0,2.0,1.0,16735.957893582305,14.0,Mortgage,Master,Single,1.0,1.0,0.30951160380876774,6.569332480254296,1.0,Bad
61.0,41432.912138794185,3248.5086470646115,24,22.0,6.0,0.0,0.0,2931.835753439571,5.0,Own,Bachelor,Single,0.0,1.0,0.267009957003117,11.437787345820933,0.0,Good
59.0,15000.0,25285.615975084147,36,4.0,7.0,4.0,0.0,11961.126830123125,0.0,Rent,High School,Divorced,2.0,1.0,0.3716740840829999,23.49562651256447,1.0,Bad
74.0,29634.8049304231,13136.274470433833,24,19.0,18.0,0.0,0.0,3942.2607389498544,20.0,Own,High School,Divorced,0.0,1.0,0.22721229562789835,12.572883928507272,0.0,Good
55.0,25189.712144119432,27036.722245274093,60,25.0,11.0,0.0,0.0,2660.919540496957,37.0,Rent,Master,Single,1.0,1.0,0.09884503878497841,5.029457264914178,0.0,Good
49.0,15000.0,26506.798190545283,36,6.0,9.0,3.0,1.0,11306.1271428314,4.0,Rent,Bachelor,Single,0.0,0.0,0.651847122541659,15.48036331571664,1.0,Bad
28.0,104193.61571503028,2173.4405640158375,36,20.0,10.0,2.0,1.0,3859.2183106735592,10.0,Own,Bachelor,Married,0.0,1.0,0.021477152229710056,3.6741434192423066,0.0,Bad
29.0,31500.17761817314,19528.302887270827,12,10.0,16.0,0.0,0.0,4582.052507775132,11.0,Own,Master,Married,1.0,1.0,0.03569971322895666,8.50136457919514,0.0,Good
51.0,71735.7759571861,22586.03760617002,72,21.0,9.0,3.0,0.0,3006.5992460776843,3.0,Mortgage,Bachelor,Widowed,1.0,1.0,0.25861839307560003,9.35367508582463,0.0,Good
37.0,20000.0,22779.62956633723,36,10.0,8.0,0.0,0.0,7805.500255888809,19.0,Mortgage,Bachelor,Married,0.0,1.0,0.11518043694000268,11.410804213041356,0.0,Good
36.0,42455.89048135277,9209.067901368446,12,21.0,6.0,2.0,0.0,1009.9496132149101,18.0,Rent,Bachelor,Single,2.0,1.0,0.1509015731485857,3.035605839574746,0.0,Good
50.0,65164.46516031587,10068.579475082772,36,6.0,4.0,0.0,0.0,16514.040319209093,32.0,Mortgage,PhD,Married,0.0,1.0,0.08457799225019458,14.065331758911901,0.0,Good
53.0,72050.6933086299,4129.277612908606,48,22.0,9.0,1.0,0.0,11887.388841222413,24.0,Own,Bachelor,Single,1.0,1.0,0.2485079765986037,13.493773797995729,0.0,Good
42.0,15000.0,10740.65804777754,72,9.0,1.0,4.0,1.0,73100.60729454656,14.0,Rent,Associate,Single,1.0,1.0,0.8163815847137841,27.847589199526055,0.0,Bad
69.0,67824.74258030718,2888.392384091912,48,18.0,10.0,1.0,0.0,4145.382063805476,34.0,Own,Bachelor,Married,1.0,0.0,0.48803642361688865,13.913581374802765,0.0,Good
56.0,20183.41758037866,14477.403648874264,36,2.0,6.0,5.0,2.0,10549.272667883382,0.0,Rent,Associate,Married,2.0,0.0,0.899929461461539,11.663245597743641,1.0,Bad
23.0,131248.97088219406,14279.08558279688,60,28.0,5.0,0.0,0.0,6780.697844311152,4.0,Mortgage,Master,Married,0.0,1.0,0.03810948911404996,12.413323565909483,0.0,Good
68.0,79565.90459325883,7218.330857329473,36,23.0,15.0,0.0,1.0,18007.918220071788,29.0,Rent,High School,Divorced,1.0,1.0,0.14893247469360515,14.965929739785658,0.0,Good
40.0,65819.31678336259,3171.345142345754,60,20.0,11.0,1.0,0.0,5177.2849732851055,7.0,Mortgage,Bachelor,Married,1.0,1.0,0.3419127422178259,4.16405800421591,0.0,Good
34.0,20000.0,43576.07678743824,12,16.0,19.0,2.0,0.0,4389.597688922267,16.0,Rent,High School,Widowed,3.0,1.0,0.17800206972028546,5.608225528353279,0.0,Good
29.0,49943.46975579488,4699.825041648317,48,18.0,16.0,0.0,1.0,6972.9210898032015,3.0,Mortgage,Master,Married,2.0,0.0,0.17233792005053108,9.558016570018495,1.0,Good
64.0,36458.97385402969,13816.317188005727,48,26.0,18.0,0.0,0.0,1716.3795394299934,5.0,Mortgage,PhD,Single,0.0,1.0,0.05943719517226829,8.735736273743495,0.0,Good
58.0,47295.789665048665,7169.542352605129,60,18.0,9.0,0.0,0.0,9132.535300395051,36.0,Mortgage,High School,Married,2.0,1.0,0.13887610471568373,13.72841354853757,1.0,Good
23.0,59722.379495232926,14659.657293088381,48,3.0,2.0,7.0,4.0,37174.262694324774,5.0,Rent,Master,Single,0.0,1.0,0.607348072750529,17.504692013533884,0.0,Bad
47.0,20000.0,20616.67348650177,60,15.0,13.0,0.0,0.0,10170.26528816405,21.0,Rent,Associate,Married,0.0,1.0,0.157032089617608,11.859758676896481,0.0,Bad
26.0,29487.974610816265,19805.15083053175,48,29.0,10.0,0.0,0.0,9973.620267398373,8.0,Other,High School,Single,1.0,1.0,0.14276964607643772,6.968052128833144,0.0,Good
27.0,18818.301434766185,7916.974480663285,48,1.0,2.0,6.0,2.0,49749.489608497046,8.0,Mortgage,Master,Single,2.0,1.0,0.6872901831922358,23.255104127417574,1.0,Good
24.0,18003.271914336434,8403.411721590526,36,5.0,4.0,4.0,3.0,72793.10783377905,4.0,Rent,Bachelor,Single,2.0,1.0,0.7131099468151268,27.25074545263489,0.0,Bad
37.0,56871.05127694948,12636.801650259049,36,16.0,14.0,1.0,0.0,6318.723615560282,19.0,Rent,Bachelor,Single,1.0,1.0,0.2834575166050613,14.702046269647875,0.0,Bad
70.0,36261.70663936447,37726.442056896056,12,17.0,5.0,1.0,0.0,3710.979649934364,16.0,Own,Bachelor,Married,0.0,1.0,0.3416802338299295,10.795283161262432,0.0,Good
54.0,63808.60085242206,15117.083398127268,36,26.0,4.0,0.0,0.0,20575.913058672595,22.0,Mortgage,Master,Married,3.0,1.0,0.07500579043131908,3.6827649032113867,0.0,Good
49.0,71801.96163371495,2607.659806874519,48,22.0,14.0,0.0,0.0,3704.8402746342836,31.0,Mortgage,PhD,Married,1.0,1.0,0.2210168425043748,12.187890193625142,0.0,Good
58.0,27927.511440535316,12983.659010350075,48,28.0,4.0,1.0,0.0,4772.898446724051,20.0,Mortgage,High School,Married,0.0,1.0,0.2661196415348359,14.645430802424071,0.0,Good
62.0,36061.84088485656,23746.069811910937,48,1.0,7.0,4.0,3.0,38029.2821023243,4.0,Own,High School,Married,4.0,1.0,0.6052935576648238,13.22503739004901,1.0,Bad
48.0,20000.0,15911.90406143281,24,27.0,9.0,1.0,1.0,3365.059161684302,9.0,Own,Associate,Single,1.0,1.0,0.11075623140052422,7.104989219822934,0.0,Good
58.0,76066.79683828268,24361.363708369907,48,15.0,4.0,0.0,0.0,5127.584613769103,35.0,Mortgage,Bachelor,Single,3.0,1.0,0.03862593475460832,12.90993931008621,0.0,Good
35.0,53056.64709251956,53907.53769690502,36,18.0,7.0,0.0,0.0,4879.126654856642,17.0,Own,Master,Married,1.0,1.0,0.17004060824106668,11.881430039602442,0.0,Good
44.0,47673.59835579913,5941.334166334237,36,19.0,18.0,0.0,0.0,9000.554765092204,14.0,Rent,Bachelor,Married,0.0,1.0,0.4791767641737681,13.55728153347531,0.0,Good
27.0,79586.6473489973,12508.26926591647,36,24.0,5.0,1.0,0.0,1891.6636528296478,5.0,Own,Bachelor,Married,2.0,1.0,0.16833670707257392,2.8757956123893678,0.0,Good
61.0,23960.572352148803,46647.980348070836,60,2.0,1.0,8.0,3.0,24171.766169792154,2.0,Other,High School,Married,1.0,1.0,0.633535227520816,15.251380054053335,1.0,Bad
65.0,43274.46205799031,31472.82724133005,48,11.0,3.0,1.0,0.0,1071.9276864553276,21.0,Mortgage,Master,Divorced,0.0,1.0,0.04924533899935018,2.991924686107293,0.0,Bad
28.0,26806.981066966084,31716.730682284702,60,3.0,7.0,2.0,0.0,27226.364166985277,6.0,Other,Master,Single,4.0,1.0,0.43029539846648884,27.92074463560261,1.0,Bad
68.0,39641.78001417752,12286.144036559415,12,9.0,6.0,1.0,0.0,8204.74901421158,19.0,Own,Bachelor,Single,1.0,1.0,0.18157072849234482,8.69238906531608,0.0,Good
34.0,56827.764726964146,10567.510256585545,36,9.0,4.0,0.0,0.0,8286.385008998857,16.0,Mortgage,High School,Single,0.0,1.0,0.14294996053412895,3.1323387197509027,0.0,Bad
47.0,66323.27513105694,28850.825717999094,36,14.0,14.0,0.0,0.0,6183.475175079389,4.0,Own,High School,Single,0.0,0.0,0.13117783951691858,6.641162413563148,0.0,Good
33.0,34731.34861706722,12430.299572473994,48,21.0,3.0,0.0,0.0,6791.969102854418,14.0,Rent,Bachelor,Single,3.0,1.0,0.3620643043138406,4.879069837786699,0.0,Good
71.0,20000.0,11222.156409319226,60,18.0,11.0,0.0,0.0,1891.710705763099,38.0,Other,Bachelor,Single,0.0,1.0,0.08599963278638412,12.533403697127506,0.0,Good
66.0,108091.33700930169,3702.95424417468,36,14.0,13.0,0.0,0.0,4176.36152606364,23.0,Mortgage,Bachelor,Widowed,3.0,1.0,0.062262217115074535,7.166916020953692,0.0,Good
26.0,91253.85718117269,8510.085049556912,36,22.0,4.0,0.0,0.0,4778.765170389554,8.0,Mortgage,Master,Married,2.0,1.0,0.289325942624277,10.152287736916902,0.0,Good
44.0,66102.74263014346,11799.903281172086,24,24.0,15.0,0.0,0.0,2414.0414720421163,26.0,Rent,Bachelor,Married,2.0,1.0,0.04426660897832824,2.3318753504121417,0.0,Good
25.0,61741.550830919885,5106.001564862655,48,22.0,10.0,0.0,0.0,5251.65955514436,7.0,Rent,Bachelor,Divorced,2.0,1.0,0.09896724695254085,10.970559200358155,0.0,Good
68.0,52142.527274887514,23175.29466512206,60,16.0,9.0,0.0,0.0,3280.1856234511147,31.0,Mortgage,Master,Married,3.0,1.0,0.16208904494381063,3.5438851799079765,0.0,Good
49.0,56818.57173012169,13826.792807804486,48,14.0,8.0,0.0,0.0,20570.984541236096,29.0,Mortgage,PhD,Married,0.0,1.0,0.2875199388327039,3.684732629322633,0.0,Good
35.0,21313.353454001106,46263.601707802954,60,4.0,4.0,2.0,3.0,23251.568573744742,7.0,Mortgage,Master,Single,2.0,1.0,0.8903936603267213,12.570212243548202,0.0,Bad
40.0,52158.18310372537,14774.483132704954,36,12.0,17.0,0.0,0.0,2910.1884507573545,18.0,Mortgage,High School,Divorced,3.0,1.0,0.1585794943577959,4.730032596278438,0.0,Good
32.0,83065.8467953202,5998.258764241706,24,13.0,15.0,0.0,0.0,14334.34414027794,12.0,Own,Bachelor,Married,4.0,1.0,0.17303491580300548,8.802869962071009,0.0,Bad
70.0,25558.14318537953,8184.047992719291,36,7.0,11.0,0.0,0.0,3245.268131032734,22.0,Mortgage,Bachelor,Married,2.0,1.0,0.43698351431841204,13.805956491043286,0.0,Good
46.0,73226.697299447,5900.543528253852,36,27.0,9.0,1.0,0.0,4557.482978504238,28.0,Own,Associate,Married,1.0,1.0,0.35803787303699736,14.70101435286767,0.0,Bad
39.0,70400.52386477767,11449.983593144165,60,8.0,3.0,0.0,0.0,4500.711138747015,16.0,Mortgage,High School,Divorced,1.0,1.0,0.371803018818383,10.357947848291563,0.0,Good
47.0,36859.674614704716,11517.148562517563,36,24.0,19.0,1.0,1.0,8868.821835464847,29.0,Rent,High School,Married,1.0,1.0,0.09216040426521392,7.173996561127653,0.0,Good
44.0,15811.704432736084,20548.75225540165,84,5.0,3.0,7.0,1.0,27216.068217794127,4.0,Rent,High School,Single,0.0,1.0,0.7460117663004331,19.384265450202186,0.0,Bad
34.0,113383.3220566199,11042.02839510089,12,10.0,12.0,0.0,0.0,3383.2652223779955,16.0,Mortgage,Master,Single,1.0,1.0,0.12958948253520594,11.852112542116776,0.0,Bad
57.0,74296.47445725279,19027.364382612508,24,12.0,6.0,0.0,0.0,1472.9107792080522,17.0,Rent,Associate,Single,1.0,1.0,0.008619507659745942,8.9625938262229,0.0,Bad
58.0,38263.584546318925,3150.4919045643032,36,28.0,13.0,0.0,0.0,11274.210663665235,9.0,Rent,Associate,Single,0.0,1.0,0.34521311429517854,12.293009504696238,0.0,Good
66.0,37836.03777622653,5908.213737504199,36,7.0,15.0,1.0,0.0,3306.769189796026,10.0,Rent,Bachelor,Single,0.0,0.0,0.05265287508505373,12.693501019344058,0.0,Good
25.0,26304.170253675387,17626.533116186572,84,21.0,6.0,2.0,0.0,21808.876954102976,7.0,Rent,Master,Widowed,3.0,1.0,0.09173393331186515,6.327193676867705,0.0,Good
40.0,18783.186353016063,93038.1700628488,72,11.0,8.0,3.0,5.0,40731.097184268445,2.0,Rent,Bachelor,Married,3.0,1.0,0.9309866032873102,11.708967644764824,0.0,Bad
30.0,17381.37456102065,51019.66602950455,48,10.0,6.0,2.0,5.0,57650.348629841115,12.0,Rent,Master,Married,2.0,1.0,0.5220839447089903,23.2177602120461,0.0,Bad
73.0,31566.19070773788,9434.166775522472,12,13.0,18.0,0.0,0.0,2893.648046860975,24.0,Own,PhD,Married,4.0,1.0,0.2922945659203061,12.98893774235205,0.0,Good
49.0,31671.279953269244,20407.505606641786,72,16.0,11.0,1.0,0.0,5090.720886703222,16.0,Other,Master,Single,1.0,0.0,0.11973590668326023,10.666445915560388,0.0,Good
53.0,139398.55513686902,5368.8291861255575,24,10.0,19.0,2.0,0.0,10788.743766845319,4.0,Own,High School,Divorced,2.0,1.0,0.30022392637639217,11.570045794892604,0.0,Bad
40.0,91816.9966617576,5906.544533437253,36,29.0,4.0,0.0,0.0,5550.147640385973,6.0,Mortgage,High School,Single,0.0,1.0,0.15425478696871311,7.698448474858799,0.0,Good
55.0,70313.41985461452,9919.850553281954,60,16.0,10.0,1.0,0.0,2141.411079603397,11.0,Mortgage,Associate,Single,1.0,1.0,0.28276477439992265,2.5775491922234717,1.0,Good
25.0,24888.853916665394,25151.85778258239,48,10.0,15.0,1.0,0.0,3826.3805498072807,6.0,Mortgage,Master,Divorced,0.0,1.0,0.14274261746967545,6.328368240066439,0.0,Good
